,node1,node2,timestamp
111480,9,67,55722
111481,48,50,55722
111482,5,71,55722
111483,61,96,55723
111484,12,61,55723
111485,7,18,55723
111486,26,27,55723
111487,13,14,55723
111488,5,71,55723
111489,4,70,55723
111490,69,90,55723
111491,12,96,55726
111492,4,53,55728
111493,6,106,55729
111494,13,14,55730
111495,3,8,55731
111496,49,86,55733
111497,2,58,55734
111498,67,100,55736
111499,3,50,55738
111500,23,46,55742
111501,72,74,55743
111502,15,33,55744
111503,50,86,55746
111504,15,17,55747
111505,9,94,55753
111506,50,76,55754
111507,3,113,55755
111508,3,40,55756
111509,65,94,55757
111510,13,35,55758
111511,76,94,55759
111512,3,67,55762
111513,39,53,55763
111514,76,81,55763
111515,3,68,55764
111516,9,85,55765
111517,44,104,55765
111518,66,77,55765
111519,1,59,55765
111520,43,46,55766
111521,3,35,55768
111522,14,66,55768
111523,20,51,55770
111524,4,90,55771
111525,61,96,55773
111526,58,117,55774
111527,66,77,55774
111528,9,94,55775
111529,49,69,55776
111530,9,67,55781
111531,47,68,55782
111532,15,17,55783
111533,27,101,55784
111534,13,14,55785
111535,40,86,55786
111536,29,119,55787
111537,69,76,55788
111538,63,83,55790
111539,27,86,55791
111540,3,8,55792
111541,3,68,55793
111542,14,77,55794
111543,42,43,55795
111544,3,27,55795
111545,72,115,55795
111546,31,74,55795
111547,15,33,55798
111548,28,29,55799
111549,2,59,55801
111550,3,4,55802
111551,42,43,55804
111552,45,77,55804
111553,14,68,55805
111554,67,80,55806
111555,19,67,55807
111556,50,101,55808
111557,50,75,55810
111558,80,143,55812
111559,76,81,55814
111560,1,39,55816
111561,9,38,55817
111562,13,14,55818
111563,3,35,55821
111564,75,84,55822
111565,27,68,55823
111566,1,73,55824
111567,17,56,55825
111568,3,50,55826
111569,8,71,55827
111570,23,29,55827
111571,5,11,55827
111572,2,58,55830
111573,47,50,55832
111574,40,86,55832
111575,15,32,55836
111576,2,59,55837
111577,29,39,55838
111578,22,93,55839
111579,2,58,55841
111580,4,74,55842
111581,71,72,55844
111582,1,38,55846
111583,50,76,55849
111584,87,112,55851
111585,56,88,55852
111586,3,62,55853
111587,2,72,55853
111588,13,14,55853
111589,15,56,55853
111590,20,94,55854
111591,13,35,55855
111592,63,83,55856
111593,6,106,55857
111594,7,80,55858
111595,57,84,55867
111596,86,101,55867
111597,29,42,55869
111598,18,40,55870
111599,47,48,55871
111600,8,47,55872
111601,3,85,55873
111602,53,70,55876
111603,70,84,55878
111604,18,53,55878
111605,44,69,55879
111606,13,14,55880
111607,14,44,55881
111608,14,113,55881
111609,3,76,55881
111610,18,67,55881
111611,47,48,55883
111612,15,88,55885
111613,44,89,55886
111614,59,67,55888
111615,69,84,55892
111616,29,90,55895
111617,58,73,55897
111618,22,98,55897
111619,94,98,55899
111620,26,83,55901
111621,9,72,55902
111622,59,84,55903
111623,69,94,55904
111624,122,140,55905
111625,3,53,55906
111626,29,46,55907
111627,30,54,55910
111628,1,36,55910
111629,13,14,55910
111630,24,83,55911
111631,14,94,55914
111632,15,117,55914
111633,7,44,55914
111634,4,48,55916
111635,15,72,55921
111636,3,4,55921
111637,8,41,55921
111638,12,96,55921
111639,15,77,55921
111640,14,25,55921
111641,67,80,55921
111642,9,44,55921
111643,71,72,55921
111644,76,81,55921
111645,23,29,55921
111646,15,54,55921
111647,4,13,55921
111648,3,66,55921
111649,65,92,55921
111650,3,35,55921
111651,8,32,55921
111652,40,47,55921
111653,3,20,55921
111654,10,75,55922
111655,3,13,55923
111656,76,90,55924
111657,3,86,55925
111658,3,13,55928
111659,3,66,55933
111660,3,35,55934
111661,3,20,55935
111662,13,14,55936
111663,39,81,55937
111664,13,14,55938
111665,15,54,55940
111666,54,56,55941
111667,32,59,55944
111668,13,14,55944
111669,52,103,55945
111670,2,98,55946
111671,2,6,55947
111672,71,117,55950
111673,5,54,55951
111674,12,71,55953
111675,8,32,55955
111676,31,62,55959
111677,66,67,55960
111678,70,76,55962
111679,22,94,55964
111680,5,71,55964
111681,30,32,55965
111682,3,8,55967
111683,3,67,55968
111684,17,56,55969
111685,15,42,55971
111686,39,50,55972
111687,59,67,55973
111688,15,96,55973
111689,56,69,55973
111690,32,38,55973
111691,44,84,55974
111692,13,30,55975
111693,95,123,55977
111694,4,74,55977
111695,69,76,55977
111696,72,74,55977
111697,21,88,55977
111698,15,96,55977
111699,12,54,55977
111700,50,124,55977
111701,47,94,55977
111702,18,47,55978
111703,12,72,55980
111704,3,50,55980
111705,57,104,55980
111706,72,74,55981
111707,44,123,55982
111708,82,109,55983
111709,3,50,55985
111710,37,38,55986
111711,53,68,55987
111712,53,70,55989
111713,53,76,55990
111714,4,27,55993
111715,69,76,55994
111716,4,74,55995
111717,50,53,55995
111718,4,50,55995
111719,3,13,55995
111720,6,106,55995
111721,9,112,55996
111722,17,56,55997
111723,4,18,55999
111724,1,7,56000
111725,4,53,56001
111726,66,115,56001
111727,3,17,56001
111728,65,94,56002
111729,3,68,56003
111730,3,8,56004
111731,3,66,56005
111732,65,94,56006
111733,5,33,56007
111734,29,39,56008
111735,3,8,56009
111736,27,32,56011
111737,53,76,56011
111738,27,50,56014
111739,7,8,56014
111740,42,98,56014
111741,59,68,56015
111742,94,106,56016
111743,32,45,56017
111744,13,14,56020
111745,23,94,56024
111746,3,69,56025
111747,2,56,56026
111748,44,59,56028
111749,70,75,56029
111750,3,68,56030
111751,1,58,56030
111752,95,98,56030
111753,8,40,56031
111754,13,14,56031
111755,3,4,56031
111756,93,101,56031
111757,15,33,56031
111758,3,50,56031
111759,8,69,56033
111760,3,35,56035
111761,8,16,56036
111762,59,68,56037
111763,39,53,56039
111764,70,75,56041
111765,32,117,56042
111766,3,85,56043
111767,4,13,56044
111768,33,42,56046
111769,33,93,56046
111770,70,86,56047
111771,20,50,56047
111772,45,68,56047
111773,57,104,56047
111774,56,88,56047
111775,17,77,56047
111776,84,86,56047
111777,22,94,56048
111778,13,14,56049
111779,75,115,56050
111780,50,75,56050
111781,3,66,56050
111782,3,42,56052
111783,1,8,56053
111784,58,95,56054
111785,3,32,56055
111786,26,32,56056
111787,3,13,56057
111788,2,40,56059
111789,13,14,56059
111790,27,38,56060
111791,9,66,56061
111792,19,38,56062
111793,13,14,56062
111794,13,16,56062
111795,17,104,56064
111796,13,14,56065
111797,12,88,56066
111798,40,121,56067
111799,18,80,56068
111800,53,70,56068
111801,88,96,56068
111802,12,96,56068
111803,75,86,56068
111804,69,86,56068
111805,3,50,56068
111806,67,80,56068
111807,13,14,56069
111808,66,77,56070
111809,82,98,56072
111810,1,9,56072
111811,3,66,56073
111812,79,95,56074
111813,3,66,56075
111814,77,90,56077
111815,69,76,56078
111816,3,66,56079
111817,3,90,56080
111818,15,27,56081
111819,5,11,56082
111820,23,105,56083
111821,47,68,56084
111822,79,123,56085
111823,6,8,56089
111824,3,20,56089
111825,18,57,56089
111826,5,77,56090
111827,18,99,56092
111828,27,40,56093
111829,47,94,56095
111830,47,112,56096
111831,59,74,56097
111832,50,75,56098
111833,3,66,56098
111834,13,14,56098
111835,13,14,56099
111836,29,34,56102
111837,57,84,56102
111838,9,65,56102
111839,17,53,56102
111840,13,14,56105
111841,27,64,56107
111842,18,94,56107
111843,86,94,56108
111844,17,56,56109
111845,43,90,56110
111846,72,74,56111
111847,14,31,56112
111848,50,76,56113
111849,29,43,56114
111850,3,68,56115
111851,66,80,56115
111852,69,76,56116
111853,9,59,56119
111854,54,88,56121
111855,3,8,56125
111856,21,75,56127
111857,9,42,56127
111858,15,54,56127
111859,19,86,56127
111860,18,35,56128
111861,20,50,56130
111862,49,53,56131
111863,4,6,56132
111864,12,72,56133
111865,7,43,56135
111866,13,14,56136
111867,56,94,56137
111868,18,20,56141
111869,50,75,56142
111870,53,70,56143
111871,29,80,56143
111872,29,39,56143
111873,53,70,56143
111874,75,84,56143
111875,65,94,56143
111876,3,17,56143
111877,15,54,56143
111878,59,88,56143
111879,6,7,56143
111880,15,96,56143
111881,18,57,56143
111882,27,47,56143
111883,44,112,56143
111884,27,50,56143
111885,59,67,56143
111886,48,68,56143
111887,1,4,56143
111888,7,10,56143
111889,50,75,56143
111890,56,68,56143
111891,46,123,56143
111892,50,69,56143
111893,66,117,56143
111894,56,82,56143
111895,56,68,56143
111896,11,25,56143
111897,9,59,56143
111898,68,90,56143
111899,67,80,56143
111900,73,98,56143
111901,35,106,56143
111902,57,104,56143
111903,3,40,56143
111904,3,66,56143
111905,40,69,56143
111906,50,86,56143
111907,14,94,56143
111908,45,87,56143
111909,33,106,56143
111910,2,74,56143
111911,71,118,56143
111912,68,69,56143
111913,92,116,56143
111914,13,14,56143
111915,3,4,56143
111916,48,68,56143
111917,4,35,56143
111918,14,42,56143
111919,79,95,56143
111920,3,77,56143
111921,4,106,56143
111922,4,65,56143
111923,7,38,56143
111924,14,94,56143
111925,7,95,56144
111926,44,104,56144
111927,7,21,56144
111928,44,67,56144
111929,3,35,56145
111930,88,94,56146
111931,69,76,56147
111932,40,69,56148
111933,7,13,56150
111934,3,68,56155
111935,20,70,56157
111936,1,65,56160
111937,59,86,56161
111938,70,75,56164
111939,1,7,56165
111940,84,94,56167
111941,4,74,56168
111942,88,96,56170
111943,3,35,56173
111944,30,59,56173
111945,6,42,56173
111946,9,92,56174
111947,10,21,56178
111948,24,66,56179
111949,26,45,56179
111950,87,104,56180
111951,5,11,56181
111952,3,24,56182
111953,18,99,56183
111954,4,13,56184
111955,15,77,56184
111956,17,56,56184
111957,65,94,56184
111958,23,29,56185
111959,5,11,56187
111960,52,103,56188
111961,17,50,56190
111962,3,66,56191
111963,13,14,56192
111964,15,54,56194
111965,94,123,56194
111966,2,56,56194
111967,50,84,56194
111968,53,70,56195
111969,47,68,56199
111970,9,77,56200
111971,3,4,56201
111972,3,35,56202
111973,76,94,56203
111974,50,76,56203
111975,18,110,56203
111976,2,74,56205
111977,9,67,56205
111978,9,65,56205
111979,3,35,56207
111980,50,76,56209
111981,3,40,56210
111982,70,75,56212
111983,59,72,56213
111984,13,14,56215
111985,13,14,56216
111986,1,16,56218
111987,33,58,56220
111988,14,44,56221
111989,1,8,56222
111990,42,43,56223
111991,36,86,56223
111992,90,115,56225
111993,15,32,56226
111994,14,59,56227
111995,75,86,56230
111996,48,59,56231
111997,5,11,56232
111998,70,76,56233
111999,66,84,56235
112000,69,84,56236
112001,42,43,56238
112002,13,14,56238
112003,84,90,56238
112004,3,8,56238
112005,5,71,56239
112006,50,86,56240
112007,75,76,56240
112008,14,38,56240
112009,44,63,56243
112010,20,35,56247
112011,75,105,56248
112012,13,14,56249
112013,67,115,56250
112014,42,63,56252
112015,13,14,56253
112016,56,59,56253
112017,4,86,56254
112018,47,50,56259
112019,3,13,56259
112020,3,35,56260
112021,59,88,56260
112022,1,5,56260
112023,64,67,56261
112024,99,107,56262
112025,28,29,56263
112026,3,4,56264
112027,15,56,56264
112028,22,32,56264
112029,23,105,56264
112030,1,5,56264
112031,33,58,56265
112032,2,58,56266
112033,3,13,56267
112034,14,31,56269
112035,49,50,56271
112036,56,84,56271
112037,1,38,56272
112038,50,86,56273
112039,76,84,56275
112040,103,105,56276
112041,69,90,56277
112042,48,50,56278
112043,9,92,56279
112044,5,71,56279
112045,19,85,56280
112046,18,84,56281
112047,103,105,56286
112048,24,66,56286
112049,35,68,56288
112050,9,66,56289
112051,3,13,56294
112052,18,23,56295
112053,3,50,56296
112054,69,94,56297
112055,1,73,56297
112056,3,20,56299
112057,41,93,56300
112058,3,53,56301
112059,47,48,56302
112060,22,70,56303
112061,3,35,56304
112062,4,53,56306
112063,65,94,56307
112064,26,115,56308
112065,2,22,56308
112066,15,96,56309
112067,14,68,56310
112068,50,75,56312
112069,9,15,56313
112070,4,53,56316
112071,27,112,56317
112072,3,35,56318
112073,47,94,56320
112074,11,14,56321
112075,13,14,56322
112076,48,68,56324
112077,27,50,56324
112078,50,84,56327
112079,9,66,56329
112080,47,75,56330
112081,50,84,56331
112082,4,74,56332
112083,40,65,56335
112084,50,70,56336
112085,40,50,56338
112086,86,123,56339
112087,65,94,56341
112088,13,75,56342
112089,26,31,56343
112090,5,15,56344
112091,3,4,56344
112092,3,9,56345
112093,8,77,56346
112094,15,54,56347
112095,9,85,56348
112096,85,99,56349
112097,50,52,56350
112098,56,86,56352
112099,24,60,56354
112100,3,85,56355
112101,27,81,56356
112102,6,8,56356
112103,84,86,56356
112104,24,45,56356
112105,11,54,56357
112106,3,66,56357
112107,13,14,56357
112108,72,74,56357
112109,59,84,56359
112110,48,59,56360
112111,17,56,56361
112112,56,61,56363
112113,50,86,56367
112114,21,86,56368
112115,6,98,56369
112116,68,94,56370
112117,38,144,56372
112118,5,74,56375
112119,3,20,56377
112120,15,54,56377
112121,12,72,56378
112122,33,83,56380
112123,27,83,56381
112124,10,21,56382
112125,24,66,56382
112126,47,50,56383
112127,68,77,56384
112128,93,113,56384
112129,43,64,56386
112130,50,75,56386
112131,28,83,56386
112132,5,24,56386
112133,65,94,56386
112134,1,2,56386
112135,35,53,56386
112136,4,84,56386
112137,50,86,56386
112138,4,84,56386
112139,14,38,56386
112140,42,64,56386
112141,69,76,56386
112142,1,27,56386
112143,14,94,56386
112144,5,11,56386
112145,1,19,56388
112146,57,86,56388
112147,24,112,56389
112148,5,33,56391
112149,13,14,56392
112150,56,96,56393
112151,56,96,56393
112152,3,13,56394
112153,67,69,56395
112154,69,76,56396
112155,3,52,56398
112156,47,75,56399
112157,65,94,56400
112158,50,53,56401
112159,9,94,56402
112160,15,72,56403
112161,4,74,56405
112162,30,35,56408
112163,54,96,56409
112164,5,23,56410
112165,3,13,56417
112166,46,87,56419
112167,15,96,56419
112168,9,66,56419
112169,44,59,56419
112170,70,75,56419
112171,32,45,56419
112172,13,93,56419
112173,45,99,56419
112174,82,89,56419
112175,9,65,56419
112176,12,96,56419
112177,95,104,56419
112178,59,67,56420
112179,1,3,56421
112180,48,70,56422
112181,6,43,56423
112182,38,59,56424
112183,59,95,56425
112184,9,66,56426
112185,12,15,56427
112186,18,107,56428
112187,56,88,56429
112188,82,98,56430
112189,50,70,56433
112190,18,99,56434
112191,3,13,56435
112192,69,86,56437
112193,43,58,56437
112194,3,35,56437
112195,6,7,56437
112196,59,94,56437
112197,65,94,56437
112198,3,69,56437
112199,68,72,56438
112200,94,95,56440
112201,84,94,56441
112202,26,42,56442
112203,18,109,56443
112204,21,47,56444
112205,25,27,56445
112206,4,106,56445
112207,68,90,56445
112208,3,8,56446
112209,15,61,56447
112210,19,76,56449
112211,68,94,56452
112212,50,93,56454
112213,2,13,56456
112214,48,85,56456
112215,86,124,56456
112216,20,94,56456
112217,50,70,56457
112218,42,43,56458
112219,56,88,56458
112220,2,59,56461
112221,64,80,56462
112222,28,54,56463
112223,21,43,56464
112224,47,48,56466
112225,71,72,56467
112226,22,151,56468
112227,13,35,56468
112228,82,101,56468
112229,65,95,56471
112230,86,101,56472
112231,4,76,56474
112232,29,42,56475
112233,36,45,56476
112234,52,105,56477
112235,1,23,56478
112236,69,84,56479
112237,1,38,56481
112238,4,13,56482
112239,34,103,56483
112240,34,68,56485
112241,39,54,56485
112242,40,69,56485
112243,4,84,56485
112244,44,104,56485
112245,3,51,56487
112246,50,51,56488
112247,32,66,56489
112248,9,80,56490
112249,67,80,56491
112250,65,94,56492
112251,68,145,56495
112252,50,54,56496
112253,53,70,56499
112254,38,42,56500
112255,103,105,56500
112256,13,17,56503
112257,57,69,56504
112258,40,82,56505
112259,27,62,56506
112260,69,80,56508
112261,3,66,56508
112262,50,86,56510
112263,93,113,56511
112264,3,13,56512
112265,15,39,56512
112266,48,59,56513
112267,3,20,56514
112268,72,74,56517
112269,71,72,56519
112270,82,109,56521
112271,9,69,56522
112272,52,103,56523
112273,18,111,56524
112274,4,106,56526
112275,12,88,56526
112276,38,69,56527
112277,69,80,56528
112278,29,42,56529
112279,47,68,56530
112280,59,67,56532
112281,12,73,56533
112282,9,64,56533
112283,3,8,56533
112284,31,70,56534
112285,13,68,56535
112286,50,75,56535
112287,65,94,56536
112288,12,15,56536
112289,38,67,56536
112290,50,84,56538
112291,80,115,56539
112292,79,112,56540
112293,69,94,56541
112294,12,88,56542
112295,68,80,56543
112296,17,47,56543
112297,20,22,56543
112298,13,14,56543
112299,50,86,56543
112300,15,71,56545
112301,3,35,56545
112302,50,76,56545
112303,74,94,56545
112304,1,7,56546
112305,17,54,56547
112306,37,38,56548
112307,30,39,56549
112308,3,8,56549
112309,23,46,56549
112310,2,9,56549
112311,47,81,56549
112312,69,84,56549
112313,57,86,56551
112314,14,65,56552
112315,18,62,56553
112316,18,104,56554
112317,4,48,56557
112318,3,13,56560
112319,54,88,56561
112320,2,94,56563
112321,26,45,56564
112322,32,77,56566
112323,59,95,56567
112324,103,105,56568
112325,3,17,56571
112326,3,68,56573
112327,23,32,56577
112328,82,86,56578
112329,3,13,56579
112330,75,89,56580
112331,64,80,56580
112332,39,50,56580
112333,69,76,56580
112334,66,115,56582
112335,3,52,56583
112336,13,14,56585
112337,69,84,56587
112338,68,94,56587
112339,15,33,56591
112340,56,70,56594
112341,14,80,56594
112342,21,88,56595
112343,27,47,56596
112344,12,15,56597
112345,61,96,56597
112346,58,83,56598
112347,5,73,56599
112348,13,14,56601
112349,50,101,56602
112350,104,109,56603
112351,1,38,56605
112352,56,88,56607
112353,2,94,56609
112354,50,53,56609
112355,5,11,56609
112356,3,66,56610
112357,13,14,56611
112358,13,14,56612
112359,21,72,56612
